ano,mes,dia_semana,dia_mes,hora,quantidade_pessoas,consumo_agua_m3,regiao,padrao_consumo
2021,2,sexta,5,7,3,2.99,Sul,Alto
2021,2,sexta,5,8,3,0.76,Sul,Normal
2021,2,sexta,5,9,3,1.38,Sul,Normal
2021,2,sexta,5,10,3,1.23,Sul,Normal
2021,2,sexta,5,11,3,1.55,Sul,Normal
2021,2,sexta,5,12,3,1.7,Sul,Normal
2021,2,sexta,5,13,3,3.45,Sul,Alto
2021,2,sexta,5,14,3,1.46,Sul,Normal
2021,2,sexta,5,15,3,1.54,Sul,Normal
2021,2,sexta,5,16,3,1.34,Sul,Normal
2021,2,sexta,5,17,3,1.4,Sul,Normal
2021,2,sexta,5,18,3,1.72,Sul,Alto
2021,2,sexta,5,19,3,0.7,Sul,Normal
2021,2,sexta,5,20,3,0.65,Sul,Normal
2021,2,sexta,5,21,3,0.06,Sul,Normal
2021,2,sexta,5,22,3,0.27,Sul,Normal
2021,2,sexta,5,23,3,0.56,Sul,Alto
2021,2,sábado,6,0,3,0.04,Sul,Normal
2021,2,sábado,6,1,3,0.21,Sul,Normal
2021,2,sábado,6,2,3,0.07,Sul,Normal
2021,2,sábado,6,3,3,0.26,Sul,Normal
2021,2,sábado,6,4,3,0.05,Sul,Normal
2021,2,sábado,6,5,3,0.5,Sul,Alto
2021,2,sábado,6,6,3,3.13,Sul,Alto
2021,2,sábado,6,7,3,0.87,Sul,Normal
2021,2,sábado,6,8,3,0.76,Sul,Normal
2021,2,sábado,6,9,3,0.9,Sul,Normal
2021,2,sábado,6,10,3,3.16,Sul,Alto
2021,2,sábado,6,11,3,2.92,Sul,Alto
2021,2,sábado,6,12,3,3.44,Sul,Alto
2021,2,sábado,6,13,3,0.9,Sul,Normal
2021,2,sábado,6,14,3,1.54,Sul,Normal
2021,2,sábado,6,15,3,0.78,Sul,Normal
2021,2,sábado,6,16,3,1.42,Sul,Normal
2021,2,sábado,6,17,3,1.11,Sul,Normal
2021,2,sábado,6,18,3,1.76,Sul,Alto
2021,2,sábado,6,19,3,0.68,Sul,Normal
2021,2,sábado,6,20,3,0.81,Sul,Normal
2021,2,sábado,6,21,3,0.1,Sul,Normal
2021,2,sábado,6,22,3,0.29,Sul,Normal
2021,2,sábado,6,23,3,0.2,Sul,Normal
2021,2,domingo,7,0,3,0.59,Sul,Alto
2021,2,domingo,7,1,3,0.14,Sul,Normal
2021,2,domingo,7,2,3,0.22,Sul,Normal
2021,2,domingo,7,3,3,0.59,Sul,Alto
2021,2,domingo,7,4,3,0.24,Sul,Normal
2021,2,domingo,7,5,3,0.27,Sul,Normal
2021,2,domingo,7,6,3,3.33,Sul,Alto
2021,2,domingo,7,7,3,3.48,Sul,Alto
2021,2,domingo,7,8,3,1.04,Sul,Normal
2021,2,domingo,7,9,3,1.73,Sul,Normal
2021,2,domingo,7,10,3,3.4,Sul,Alto
2021,2,domingo,7,11,3,1.56,Sul,Normal
2021,2,domingo,7,12,3,1.65,Sul,Normal
2021,2,domingo,7,13,3,3.3,Sul,Alto
2021,2,domingo,7,14,3,2.77,Sul,Alto
2021,2,domingo,7,15,3,1.28,Sul,Normal
2021,2,domingo,7,16,3,0.9,Sul,Normal
2021,2,domingo,7,17,3,1.19,Sul,Normal
2021,2,domingo,7,18,3,0.82,Sul,Normal
2021,2,domingo,7,19,3,0.21,Sul,Normal
2021,2,domingo,7,20,3,0.72,Sul,Normal
2021,2,domingo,7,21,3,0.29,Sul,Normal
2021,2,domingo,7,22,3,0.22,Sul,Normal
2021,2,domingo,7,23,3,0.55,Sul,Alto
2021,2,segunda,8,0,3,0.6,Sul,Alto
2021,2,segunda,8,1,3,0.57,Sul,Alto
2021,2,segunda,8,2,3,0.29,Sul,Normal
2021,2,segunda,8,3,3,0.27,Sul,Normal
2021,2,segunda,8,4,3,0.05,Sul,Normal
2021,2,segunda,8,5,3,0.06,Sul,Normal
2021,2,segunda,8,6,3,1.16,Sul,Normal
2021,2,segunda,8,7,3,2.97,Sul,Alto
2021,2,segunda,8,8,3,1.24,Sul,Normal
2021,2,segunda,8,9,3,0.91,Sul,Normal
2021,2,segunda,8,10,3,0.86,Sul,Normal
2021,2,segunda,8,11,3,1.42,Sul,Normal
2021,2,segunda,8,12,3,0.91,Sul,Normal
2021,2,segunda,8,13,3,1.76,Sul,Normal
2021,2,segunda,8,14,3,3.21,Sul,Alto
2021,2,segunda,8,15,3,3.33,Sul,Alto
2021,2,segunda,8,16,3,1.01,Sul,Normal
2021,2,segunda,8,17,3,1.01,Sul,Normal
2021,2,segunda,8,18,3,0.74,Sul,Normal
2021,2,segunda,8,19,3,0.39,Sul,Normal
2021,2,segunda,8,20,3,0.65,Sul,Normal
2021,2,segunda,8,21,3,0.07,Sul,Normal
2021,2,segunda,8,22,3,0.26,Sul,Normal
2021,2,segunda,8,23,3,0.19,Sul,Normal
2021,2,terça,9,0,3,0.55,Sul,Alto
2021,2,terça,9,1,3,0.28,Sul,Normal
2021,2,terça,9,2,3,0.27,Sul,Normal
2021,2,terça,9,3,3,0.25,Sul,Normal
2021,2,terça,9,4,3,0.21,Sul,Normal
2021,2,terça,9,5,3,0.09,Sul,Normal
2021,2,terça,9,6,3,1.25,Sul,Normal
2021,2,terça,9,7,3,1.57,Sul,Normal
2021,2,terça,9,8,3,1.07,Sul,Normal
2021,2,terça,9,9,3,0.86,Sul,Normal
2021,2,terça,9,10,3,3.77,Sul,Alto
2021,2,terça,9,11,3,0.79,Sul,Normal
2021,2,terça,9,12,3,1.26,Sul,Normal
2021,2,terça,9,13,3,1.27,Sul,Normal
2021,2,terça,9,14,3,0.97,Sul,Normal
2021,2,terça,9,15,3,3.1,Sul,Alto
2021,2,terça,9,16,3,0.79,Sul,Normal
2021,2,terça,9,17,3,3.14,Sul,Alto
2021,2,terça,9,18,3,0.47,Sul,Normal
2021,2,terça,9,19,3,0.88,Sul,Normal
2021,2,terça,9,20,3,1.56,Sul,Alto
2021,2,terça,9,21,3,0.65,Sul,Alto
2021,2,terça,9,22,3,0.22,Sul,Normal
2021,2,terça,9,23,3,0.05,Sul,Normal
2021,2,quarta,10,0,3,0.28,Sul,Normal
2021,2,quarta,10,1,3,0.16,Sul,Normal
2021,2,quarta,10,2,3,0.68,Sul,Alto
2021,2,quarta,10,3,3,0.15,Sul,Normal
2021,2,quarta,10,4,3,0.6,Sul,Alto
2021,2,quarta,10,5,3,0.62,Sul,Alto
2021,2,quarta,10,6,3,1.16,Sul,Normal
2021,2,quarta,10,7,3,1.26,Sul,Normal
2021,2,quarta,10,8,3,1.52,Sul,Normal
2021,2,quarta,10,9,3,1.29,Sul,Normal
2021,2,quarta,10,10,3,3.53,Sul,Alto
2021,2,quarta,10,11,3,0.93,Sul,Normal
2021,2,quarta,10,12,3,1.57,Sul,Normal
2021,2,quarta,10,13,3,1.48,Sul,Normal
2021,2,quarta,10,14,3,1.69,Sul,Normal
2021,2,quarta,10,15,3,1.07,Sul,Normal
2021,2,quarta,10,16,3,2.98,Sul,Alto
2021,2,quarta,10,17,3,1.08,Sul,Normal
2021,2,quarta,10,18,3,1.81,Sul,Alto
2021,2,quarta,10,19,3,0.82,Sul,Normal
2021,2,quarta,10,20,3,0.58,Sul,Normal
2021,2,quarta,10,21,3,0.3,Sul,Normal
2021,2,quarta,10,22,3,0.14,Sul,Normal
2021,2,quarta,10,23,3,0.19,Sul,Normal
2021,2,quinta,11,0,3,0.52,Sul,Alto
2021,2,quinta,11,1,3,0.05,Sul,Normal
2021,2,quinta,11,2,3,0.06,Sul,Normal
2021,2,quinta,11,3,3,0.58,Sul,Alto
2021,2,quinta,11,4,3,0.28,Sul,Normal
2021,2,quinta,11,5,3,0.58,Sul,Alto
2021,2,quinta,11,6,3,0.87,Sul,Normal
2021,2,quinta,11,7,3,1.59,Sul,Normal
2021,2,quinta,11,8,3,3.23,Sul,Alto
2021,2,quinta,11,9,3,1.48,Sul,Normal
2021,2,quinta,11,10,3,0.87,Sul,Normal
2021,2,quinta,11,11,3,1.03,Sul,Normal
2021,2,quinta,11,12,3,1.76,Sul,Normal
2021,2,quinta,11,13,3,1.74,Sul,Normal
2021,2,quinta,11,14,3,1.28,Sul,Normal
2021,2,quinta,11,15,3,1.74,Sul,Normal
2021,2,quinta,11,16,3,3.42,Sul,Alto
2021,2,quinta,11,17,3,0.76,Sul,Normal
2021,2,quinta,11,18,3,0.77,Sul,Normal
2021,2,quinta,11,19,3,0.57,Sul,Normal
2021,2,quinta,11,20,3,0.43,Sul,Normal
2021,2,quinta,11,21,3,0.19,Sul,Normal
2021,2,quinta,11,22,3,0.04,Sul,Normal
2021,2,quinta,11,23,3,0.11,Sul,Normal
2021,2,sexta,12,0,3,0.12,Sul,Normal
2021,2,sexta,12,1,3,0.23,Sul,Normal
2021,2,sexta,12,2,3,0.24,Sul,Normal
2021,2,sexta,12,3,3,0.23,Sul,Normal
2021,2,sexta,12,4,3,0.57,Sul,Alto
2021,2,sexta,12,5,3,0.1,Sul,Normal
2021,2,sexta,12,6,3,1.75,Sul,Normal
2021,2,sexta,12,7,3,0.79,Sul,Normal
2021,2,sexta,12,8,3,3.09,Sul,Alto
2021,2,sexta,12,9,3,2.88,Sul,Alto
2021,2,sexta,12,10,3,2.98,Sul,Alto
2021,2,sexta,12,11,3,0.76,Sul,Normal
2021,2,sexta,12,12,3,3.87,Sul,Alto
2021,2,sexta,12,13,3,1.47,Sul,Normal
2021,2,sexta,12,14,3,1.59,Sul,Normal
2021,2,sexta,12,15,3,1.46,Sul,Normal
2021,2,sexta,12,16,3,0.8,Sul,Normal
2021,2,sexta,12,17,3,1.34,Sul,Normal
2021,2,sexta,12,18,3,0.37,Sul,Normal
2021,2,sexta,12,19,3,1.74,Sul,Alto
2021,2,sexta,12,20,3,0.79,Sul,Normal
2021,2,sexta,12,21,3,0.14,Sul,Normal
2021,2,sexta,12,22,3,0.55,Sul,Alto
2021,2,sexta,12,23,3,0.15,Sul,Normal
2021,2,sábado,13,0,3,0.08,Sul,Normal
2021,2,sábado,13,1,3,0.28,Sul,Normal
2021,2,sábado,13,2,3,0.29,Sul,Normal
2021,2,sábado,13,3,3,0.14,Sul,Normal
2021,2,sábado,13,4,3,0.44,Sul,Alto
2021,2,sábado,13,5,3,0.45,Sul,Alto
2021,2,sábado,13,6,3,3.21,Sul,Alto
2021,2,sábado,13,7,3,3.54,Sul,Alto
2021,2,sábado,13,8,3,1.37,Sul,Normal
2021,2,sábado,13,9,3,0.96,Sul,Normal
2021,2,sábado,13,10,3,1.63,Sul,Normal
2021,2,sábado,13,11,3,3.53,Sul,Alto
2021,2,sábado,13,12,3,1.64,Sul,Normal
2021,2,sábado,13,13,3,1.65,Sul,Normal
2021,2,sábado,13,14,3,1.68,Sul,Normal
2021,2,sábado,13,15,3,1.34,Sul,Normal
2021,2,sábado,13,16,3,0.84,Sul,Normal
2021,2,sábado,13,17,3,0.76,Sul,Normal
2021,2,sábado,13,18,3,0.76,Sul,Normal
2021,2,sábado,13,19,3,0.39,Sul,Normal
2021,2,sábado,13,20,3,0.62,Sul,Normal
2021,2,sábado,13,21,3,0.58,Sul,Alto
2021,2,sábado,13,22,3,0.05,Sul,Normal
2021,2,sábado,13,23,3,0.04,Sul,Normal
2021,2,domingo,14,0,3,0.22,Sul,Normal
2021,2,domingo,14,1,3,0.17,Sul,Normal
2021,2,domingo,14,2,3,0.2,Sul,Normal
2021,2,domingo,14,3,3,0.04,Sul,Normal
2021,2,domingo,14,4,3,0.03,Sul,Normal
2021,2,domingo,14,5,3,0.19,Sul,Normal
2021,2,domingo,14,6,3,1.53,Sul,Normal
2021,2,domingo,14,7,3,1.7,Sul,Normal
2021,2,domingo,14,8,3,1.62,Sul,Normal
2021,2,domingo,14,9,3,3.54,Sul,Alto
2021,2,domingo,14,10,3,1.08,Sul,Normal
2021,2,domingo,14,11,3,1.69,Sul,Normal
2021,2,domingo,14,12,3,1.23,Sul,Normal
2021,2,domingo,14,13,3,3.29,Sul,Alto
2021,2,domingo,14,14,3,1.3,Sul,Normal
2021,2,domingo,14,15,3,1.47,Sul,Normal
2021,2,domingo,14,16,3,0.85,Sul,Normal
2021,2,domingo,14,17,3,0.88,Sul,Normal
2021,2,domingo,14,18,3,0.71,Sul,Normal
2021,2,domingo,14,19,3,0.68,Sul,Normal
2021,2,domingo,14,20,3,0.63,Sul,Normal
2021,2,domingo,14,21,3,0.16,Sul,Normal
2021,2,domingo,14,22,3,0.09,Sul,Normal
2021,2,domingo,14,23,3,0.18,Sul,Normal
2021,2,segunda,15,0,3,0.27,Sul,Normal
2021,2,segunda,15,1,3,0.12,Sul,Normal
2021,2,segunda,15,2,3,0.55,Sul,Alto
2021,2,segunda,15,3,3,0.3,Sul,Normal
2021,2,segunda,15,4,3,0.09,Sul,Normal
2021,2,segunda,15,5,3,0.06,Sul,Normal
2021,2,segunda,15,6,3,0.91,Sul,Normal
2021,2,segunda,15,7,3,3.24,Sul,Alto
2021,2,segunda,15,8,3,0.77,Sul,Normal
2021,2,segunda,15,9,3,1.15,Sul,Normal
2021,2,segunda,15,10,3,1.23,Sul,Normal
2021,2,segunda,15,11,3,0.97,Sul,Normal
2021,2,segunda,15,12,3,0.93,Sul,Normal
2021,2,segunda,15,13,3,1.28,Sul,Normal
2021,2,segunda,15,14,3,3.77,Sul,Alto
2021,2,segunda,15,15,3,3.49,Sul,Alto
2021,2,segunda,15,16,3,1.21,Sul,Normal
2021,2,segunda,15,17,3,0.98,Sul,Normal
2021,2,segunda,15,18,3,0.39,Sul,Normal
2021,2,segunda,15,19,3,0.3,Sul,Normal
2021,2,segunda,15,20,3,0.59,Sul,Normal
2021,2,segunda,15,21,3,0.56,Sul,Alto
2021,2,segunda,15,22,3,0.18,Sul,Normal
2021,2,segunda,15,23,3,0.1,Sul,Normal
2021,2,terça,16,0,3,0.11,Sul,Normal
2021,2,terça,16,1,3,0.59,Sul,Alto
2021,2,terça,16,2,3,0.26,Sul,Normal
2021,2,terça,16,3,3,0.3,Sul,Normal
2021,2,terça,16,4,3,0.26,Sul,Normal
2021,2,terça,16,5,3,0.15,Sul,Normal
2021,2,terça,16,6,3,1.31,Sul,Normal
2021,2,terça,16,7,3,1.48,Sul,Normal
2021,2,terça,16,8,3,1.7,Sul,Normal
2021,2,terça,16,9,3,1.45,Sul,Normal
2021,2,terça,16,10,3,3.71,Sul,Alto
2021,2,terça,16,11,3,3.09,Sul,Alto
2021,2,terça,16,12,3,1.43,Sul,Normal
2021,2,terça,16,13,3,3.81,Sul,Alto
2021,2,terça,16,14,3,1.68,Sul,Normal
2021,2,terça,16,15,3,1.14,Sul,Normal
2021,2,terça,16,16,3,1.61,Sul,Normal
2021,2,terça,16,17,3,1.2,Sul,Normal
2021,2,terça,16,18,3,0.81,Sul,Normal
2021,2,terça,16,19,3,0.62,Sul,Normal
2021,2,terça,16,20,3,0.24,Sul,Normal
2021,2,terça,16,21,3,0.68,Sul,Alto
2021,2,terça,16,22,3,0.29,Sul,Normal
2021,2,terça,16,23,3,0.04,Sul,Normal
2021,2,quarta,17,0,3,0.07,Sul,Normal
2021,2,quarta,17,1,3,0.14,Sul,Normal
2021,2,quarta,17,2,3,0.22,Sul,Normal
2021,2,quarta,17,3,3,0.28,Sul,Normal
2021,2,quarta,17,4,3,0.17,Sul,Normal
2021,2,quarta,17,5,3,0.26,Sul,Normal
2021,2,quarta,17,6,3,0.85,Sul,Normal
2021,2,quarta,17,7,3,1.49,Sul,Normal
2021,2,quarta,17,8,3,1.04,Sul,Normal
2021,2,quarta,17,9,3,3.18,Sul,Alto
2021,2,quarta,17,10,3,1.0,Sul,Normal
2021,2,quarta,17,11,3,0.83,Sul,Normal
2021,2,quarta,17,12,3,3.01,Sul,Alto
2021,2,quarta,17,13,3,1.47,Sul,Normal
2021,2,quarta,17,14,3,1.54,Sul,Normal
2021,2,quarta,17,15,3,1.7,Sul,Normal
2021,2,quarta,17,16,3,1.74,Sul,Normal
2021,2,quarta,17,17,3,1.59,Sul,Normal
2021,2,quarta,17,18,3,0.25,Sul,Normal
2021,2,quarta,17,19,3,0.24,Sul,Normal
2021,2,quarta,17,20,3,0.84,Sul,Normal
2021,2,quarta,17,21,3,0.29,Sul,Normal
2021,2,quarta,17,22,3,0.57,Sul,Alto
2021,2,quarta,17,23,3,0.22,Sul,Normal
2021,2,quinta,18,0,3,0.64,Sul,Alto
2021,2,quinta,18,1,3,0.15,Sul,Normal
2021,2,quinta,18,2,3,0.27,Sul,Normal
2021,2,quinta,18,3,3,0.07,Sul,Normal
2021,2,quinta,18,4,3,0.08,Sul,Normal
2021,2,quinta,18,5,3,0.12,Sul,Normal
2021,2,quinta,18,6,3,1.18,Sul,Normal
2021,2,quinta,18,7,3,1.65,Sul,Normal
2021,2,quinta,18,8,3,1.33,Sul,Normal
2021,2,quinta,18,9,3,0.78,Sul,Normal
2021,2,quinta,18,10,3,1.25,Sul,Normal
2021,2,quinta,18,11,3,2.85,Sul,Alto
2021,2,quinta,18,12,3,1.43,Sul,Normal
2021,2,quinta,18,13,3,1.53,Sul,Normal
2021,2,quinta,18,14,3,1.5,Sul,Normal
2021,2,quinta,18,15,3,0.75,Sul,Normal
2021,2,quinta,18,16,3,1.52,Sul,Normal
2021,2,quinta,18,17,3,1.12,Sul,Normal
2021,2,quinta,18,18,3,0.53,Sul,Normal
2021,2,quinta,18,19,3,1.78,Sul,Alto
2021,2,quinta,18,20,3,0.41,Sul,Normal
2021,2,quinta,18,21,3,0.15,Sul,Normal
2021,2,quinta,18,22,3,0.14,Sul,Normal
2021,2,quinta,18,23,3,0.09,Sul,Normal
2021,2,sexta,19,0,3,0.28,Sul,Normal
2021,2,sexta,19,1,3,0.3,Sul,Normal
2021,2,sexta,19,2,3,0.27,Sul,Normal
2021,2,sexta,19,3,3,0.22,Sul,Normal
2021,2,sexta,19,4,3,0.07,Sul,Normal
2021,2,sexta,19,5,3,0.58,Sul,Alto
2021,2,sexta,19,6,3,3.24,Sul,Alto
2021,2,sexta,19,7,3,0.86,Sul,Normal
2021,2,sexta,19,8,3,1.51,Sul,Normal
2021,2,sexta,19,9,3,3.31,Sul,Alto
2021,2,sexta,19,10,3,2.81,Sul,Alto
2021,2,sexta,19,11,3,1.46,Sul,Normal
2021,2,sexta,19,12,3,1.47,Sul,Normal
2021,2,sexta,19,13,3,3.24,Sul,Alto
2021,2,sexta,19,14,3,3.01,Sul,Alto
2021,2,sexta,19,15,3,1.14,Sul,Normal
2021,2,sexta,19,16,3,1.58,Sul,Normal
2021,2,sexta,19,17,3,3.65,Sul,Alto
2021,2,sexta,19,18,3,1.51,Sul,Alto
2021,2,sexta,19,19,3,0.75,Sul,Normal
2021,2,sexta,19,20,3,0.49,Sul,Normal
2021,2,sexta,19,21,3,0.05,Sul,Normal
2021,2,sexta,19,22,3,0.21,Sul,Normal
2021,2,sexta,19,23,3,0.08,Sul,Normal
2021,2,sábado,20,0,3,0.24,Sul,Normal
2021,2,sábado,20,1,3,0.52,Sul,Alto
2021,2,sábado,20,2,3,0.6,Sul,Alto
2021,2,sábado,20,3,3,0.05,Sul,Normal
2021,2,sábado,20,4,3,0.06,Sul,Normal
2021,2,sábado,20,5,3,0.17,Sul,Normal
2021,2,sábado,20,6,3,3.29,Sul,Alto
2021,2,sábado,20,7,3,0.83,Sul,Normal
2021,2,sábado,20,8,3,0.8,Sul,Normal
2021,2,sábado,20,9,3,1.02,Sul,Normal
2021,2,sábado,20,10,3,1.44,Sul,Normal
2021,2,sábado,20,11,3,0.84,Sul,Normal
2021,2,sábado,20,12,3,1.09,Sul,Normal
2021,2,sábado,20,13,3,1.55,Sul,Normal
2021,2,sábado,20,14,3,0.85,Sul,Normal
2021,2,sábado,20,15,3,1.06,Sul,Normal
2021,2,sábado,20,16,3,1.16,Sul,Normal
2021,2,sábado,20,17,3,1.38,Sul,Normal
2021,2,sábado,20,18,3,0.31,Sul,Normal
2021,2,sábado,20,19,3,0.72,Sul,Normal
2021,2,sábado,20,20,3,0.36,Sul,Normal
2021,2,sábado,20,21,3,0.09,Sul,Normal
2021,2,sábado,20,22,3,0.18,Sul,Normal
2021,2,sábado,20,23,3,0.14,Sul,Normal
2021,2,domingo,21,0,3,0.18,Sul,Normal
2021,2,domingo,21,1,3,0.56,Sul,Alto
2021,2,domingo,21,2,3,0.55,Sul,Alto
2021,2,domingo,21,3,3,0.17,Sul,Normal
2021,2,domingo,21,4,3,0.11,Sul,Normal
2021,2,domingo,21,5,3,0.18,Sul,Normal
2021,2,domingo,21,6,3,0.78,Sul,Normal
2021,2,domingo,21,7,3,1.71,Sul,Normal
2021,2,domingo,21,8,3,3.2,Sul,Alto
2021,2,domingo,21,9,3,1.02,Sul,Normal
2021,2,domingo,21,10,3,1.39,Sul,Normal
2021,2,domingo,21,11,3,0.97,Sul,Normal
2021,2,domingo,21,12,3,1.48,Sul,Normal
2021,2,domingo,21,13,3,3.06,Sul,Alto
2021,2,domingo,21,14,3,0.91,Sul,Normal
2021,2,domingo,21,15,3,3.08,Sul,Alto
2021,2,domingo,21,16,3,1.05,Sul,Normal
2021,2,domingo,21,17,3,1.78,Sul,Normal
2021,2,domingo,21,18,3,1.65,Sul,Alto
2021,2,domingo,21,19,3,0.68,Sul,Normal
2021,2,domingo,21,20,3,0.74,Sul,Normal
2021,2,domingo,21,21,3,0.29,Sul,Normal
2021,2,domingo,21,22,3,0.04,Sul,Normal
2021,2,domingo,21,23,3,0.07,Sul,Normal
2021,2,segunda,22,0,3,0.09,Sul,Normal
2021,2,segunda,22,1,3,0.2,Sul,Normal
2021,2,segunda,22,2,3,0.21,Sul,Normal
2021,2,segunda,22,3,3,0.08,Sul,Normal
2021,2,segunda,22,4,3,0.08,Sul,Normal
2021,2,segunda,22,5,3,0.3,Sul,Alto
2021,2,segunda,22,6,3,1.72,Sul,Normal
2021,2,segunda,22,7,3,1.43,Sul,Normal
2021,2,segunda,22,8,3,1.58,Sul,Normal
2021,2,segunda,22,9,3,1.17,Sul,Normal
2021,2,segunda,22,10,3,1.56,Sul,Normal
2021,2,segunda,22,11,3,0.8,Sul,Normal
2021,2,segunda,22,12,3,0.93,Sul,Normal
2021,2,segunda,22,13,3,1.66,Sul,Normal
2021,2,segunda,22,14,3,1.55,Sul,Normal
2021,2,segunda,22,15,3,0.97,Sul,Normal
2021,2,segunda,22,16,3,3.12,Sul,Alto
2021,2,segunda,22,17,3,0.8,Sul,Normal
2021,2,segunda,22,18,3,0.7,Sul,Normal
2021,2,segunda,22,19,3,0.41,Sul,Normal
2021,2,segunda,22,20,3,0.24,Sul,Normal
2021,2,segunda,22,21,3,0.26,Sul,Normal
2021,2,segunda,22,22,3,0.55,Sul,Alto
2021,2,segunda,22,23,3,0.08,Sul,Normal
2021,2,terça,23,0,3,0.21,Sul,Normal
2021,2,terça,23,1,3,0.06,Sul,Normal
2021,2,terça,23,2,3,0.6,Sul,Alto
2021,2,terça,23,3,3,0.21,Sul,Normal
2021,2,terça,23,4,3,0.16,Sul,Normal
2021,2,terça,23,5,3,0.58,Sul,Alto
2021,2,terça,23,6,3,1.33,Sul,Normal
2021,2,terça,23,7,3,1.4,Sul,Normal
2021,2,terça,23,8,3,1.7,Sul,Normal
2021,2,terça,23,9,3,1.54,Sul,Normal
2021,2,terça,23,10,3,3.16,Sul,Alto
2021,2,terça,23,11,3,1.03,Sul,Normal
2021,2,terça,23,12,3,0.76,Sul,Normal
2021,2,terça,23,13,3,3.67,Sul,Alto
2021,2,terça,23,14,3,1.61,Sul,Normal
2021,2,terça,23,15,3,1.11,Sul,Normal
2021,2,terça,23,16,3,1.27,Sul,Normal
2021,2,terça,23,17,3,3.81,Sul,Alto
2021,2,terça,23,18,3,0.23,Sul,Normal
2021,2,terça,23,19,3,0.31,Sul,Normal
2021,2,terça,23,20,3,1.39,Sul,Alto
2021,2,terça,23,21,3,0.26,Sul,Normal
2021,2,terça,23,22,3,0.22,Sul,Normal
2021,2,terça,23,23,3,0.19,Sul,Normal
2021,2,quarta,24,0,3,0.05,Sul,Normal
2021,2,quarta,24,1,3,0.07,Sul,Normal
2021,2,quarta,24,2,3,0.28,Sul,Normal
2021,2,quarta,24,3,3,0.08,Sul,Normal
2021,2,quarta,24,4,3,0.58,Sul,Alto
2021,2,quarta,24,5,3,0.26,Sul,Normal
2021,2,quarta,24,6,3,1.47,Sul,Normal
2021,2,quarta,24,7,3,0.95,Sul,Normal
2021,2,quarta,24,8,3,1.17,Sul,Normal
2021,2,quarta,24,9,3,0.79,Sul,Normal
2021,2,quarta,24,10,3,1.01,Sul,Normal
2021,2,quarta,24,11,3,1.72,Sul,Normal
2021,2,quarta,24,12,3,1.11,Sul,Normal
2021,2,quarta,24,13,3,1.17,Sul,Normal
2021,2,quarta,24,14,3,1.48,Sul,Normal
2021,2,quarta,24,15,3,1.6,Sul,Normal
2021,2,quarta,24,16,3,3.61,Sul,Alto
2021,2,quarta,24,17,3,3.41,Sul,Alto
2021,2,quarta,24,18,3,1.86,Sul,Alto
2021,2,quarta,24,19,3,0.31,Sul,Normal
2021,2,quarta,24,20,3,1.73,Sul,Alto
2021,2,quarta,24,21,3,0.2,Sul,Normal
2021,2,quarta,24,22,3,0.2,Sul,Normal
2021,2,quarta,24,23,3,0.18,Sul,Normal
2021,2,quinta,25,0,3,0.51,Sul,Alto
2021,2,quinta,25,1,3,0.57,Sul,Alto
2021,2,quinta,25,2,3,0.09,Sul,Normal
2021,2,quinta,25,3,3,0.04,Sul,Normal
2021,2,quinta,25,4,3,0.25,Sul,Normal
2021,2,quinta,25,5,3,0.04,Sul,Normal
2021,2,quinta,25,6,3,1.71,Sul,Normal
2021,2,quinta,25,7,3,1.62,Sul,Normal
2021,2,quinta,25,8,3,1.3,Sul,Normal
2021,2,quinta,25,9,3,1.28,Sul,Normal
2021,2,quinta,25,10,3,1.74,Sul,Normal
2021,2,quinta,25,11,3,2.94,Sul,Alto
2021,2,quinta,25,12,3,0.82,Sul,Normal
2021,2,quinta,25,13,3,3.17,Sul,Alto
2021,2,quinta,25,14,3,3.12,Sul,Alto
2021,2,quinta,25,15,3,1.54,Sul,Normal
2021,2,quinta,25,16,3,1.38,Sul,Normal
2021,2,quinta,25,17,3,1.63,Sul,Normal
2021,2,quinta,25,18,3,0.8,Sul,Normal
2021,2,quinta,25,19,3,0.23,Sul,Normal
2021,2,quinta,25,20,3,0.62,Sul,Normal
2021,2,quinta,25,21,3,0.08,Sul,Normal
2021,2,quinta,25,22,3,0.12,Sul,Normal
2021,2,quinta,25,23,3,0.21,Sul,Normal
2021,2,sexta,26,0,3,0.04,Sul,Normal
2021,2,sexta,26,1,3,0.24,Sul,Normal
2021,2,sexta,26,2,3,0.28,Sul,Normal
2021,2,sexta,26,3,3,0.13,Sul,Normal
2021,2,sexta,26,4,3,0.59,Sul,Alto
2021,2,sexta,26,5,3,0.2,Sul,Normal
2021,2,sexta,26,6,3,1.38,Sul,Normal
2021,2,sexta,26,7,3,1.17,Sul,Normal
2021,2,sexta,26,8,3,3.28,Sul,Alto
2021,2,sexta,26,9,3,2.86,Sul,Alto
2021,2,sexta,26,10,3,2.99,Sul,Alto
2021,2,sexta,26,11,3,0.92,Sul,Normal
2021,2,sexta,26,12,3,3.35,Sul,Alto
2021,2,sexta,26,13,3,1.57,Sul,Normal
2021,2,sexta,26,14,3,3.42,Sul,Alto
2021,2,sexta,26,15,3,0.86,Sul,Normal
2021,2,sexta,26,16,3,1.46,Sul,Normal
2021,2,sexta,26,17,3,1.26,Sul,Normal
2021,2,sexta,26,18,3,0.27,Sul,Normal
2021,2,sexta,26,19,3,0.28,Sul,Normal
2021,2,sexta,26,20,3,0.22,Sul,Normal
2021,2,sexta,26,21,3,0.06,Sul,Normal
